# CP-F1,   ALPHA= 30 DEG.,  RE= 43 MIO.
# 
# NOMENCLATURE:
# ALPHA     MODEL INCIDENCE
# RE        REYNOLDS NUMBER BASED ON MODEL LENGTH
# DPN       DATA POINT NUMBER
# PHI       CIRCUMFERENTIAL MODEL ANGLE
# I         NUMBER OF PRESSURE TAP
# X0/L      X-LOCATION OF PRESSURE TAP
# CP        PRESSURE COEFFICIENT
# 
# DPN    PHI  I   X0/L     CP
100338 154.9  9  0.0208 -0.6513
100338 154.9 10  0.0282 -0.5640
100338 154.9 11  0.0358 -0.5365
100338 154.9 12  0.0435 -0.4874
100338 154.9 13  0.0555 -0.4522
100338 154.9 14  0.0674 -0.4202
100338 154.9 15  0.0876 -0.3474
100338 154.9 16  0.1079 -0.3086
100338 154.9 17  0.1284 -0.2897
100338 154.9 18  0.1489 -0.2801
100338 154.9 19  0.1901 -0.2829
100338 154.9 20  0.2315 -0.3483
100338 154.9 21  0.2728 -0.4407
100338 154.9 22  0.3145 -0.5460
100338 154.9 23  0.3561 -0.5595
100338 154.9 24  0.3978 -0.4846
100338 154.9 25  0.4394 -0.3904
100338 154.9 26  0.4811 -0.3648
100338 154.9 27  0.5228 -0.3217
100338 154.9 28  0.5644 -0.2946
100338 154.9 29  0.6061 -0.2564
100338 154.9 30  0.6478 -0.2562
100338 154.9 31  0.6894 -0.2272
100338 154.9 32  0.7309 -0.2101
100338 154.9 33  0.7725 -0.2038
100338 154.9 34  0.8139 -0.1466
100338 154.9 35  0.8346 -0.1257
100338 154.9 36  0.8552 -0.1045
100338 154.9 37  0.8758 -0.0800
100338 154.9 38  0.9166 -0.0216
100338 154.9 39  0.9365  0.0107
100338 154.9 40  0.9544  0.0747
100338 154.9 41  0.9717  0.1928
100339 157.5  1  0.0000  0.1483
100339 157.5  2  0.0006 -0.4184
100339 157.5  3  0.0022 -0.6146
100339 157.5  4  0.0046 -0.7423
100339 157.5  5  0.0074 -0.6882
100339 157.5  6  0.0105 -0.7316
100339 157.5  7  0.0137 -0.6743
100339 157.5  8  0.0172 -0.6590
100339 157.5  9  0.0208 -0.6412
100339 157.5 10  0.0282 -0.5571
100339 157.5 11  0.0358 -0.5240
100339 157.5 12  0.0435 -0.4672
100339 157.5 13  0.0555 -0.4345
100339 157.5 14  0.0674 -0.4043
100339 157.5 15  0.0876 -0.3320
100339 157.5 16  0.1079 -0.2860
100339 157.5 17  0.1284 -0.2682
100339 157.5 18  0.1489 -0.2619
100339 157.5 19  0.1901 -0.2775
100339 157.5 20  0.2315 -0.3354
100339 157.5 21  0.2728 -0.4502
100339 157.5 22  0.3145 -0.5075
100339 157.5 23  0.3561 -0.5033
100339 157.5 24  0.3978 -0.5011
100339 157.5 25  0.4394 -0.4706
100339 157.5 26  0.4811 -0.4652
100339 157.5 27  0.5228 -0.3911
100339 157.5 28  0.5644 -0.3726
100339 157.5 29  0.6061 -0.3162
100339 157.5 30  0.6478 -0.3013
100339 157.5 31  0.6894 -0.2590
100339 157.5 32  0.7309 -0.2536
100339 157.5 33  0.7725 -0.2532
100339 157.5 34  0.8139 -0.1791
100339 157.5 35  0.8346 -0.1624
100339 157.5 36  0.8552 -0.1252
100339 157.5 37  0.8758 -0.1048
100339 157.5 38  0.9166 -0.0314
100339 157.5 39  0.9365  0.0123
100339 157.5 40  0.9544  0.0814
100339 157.5 41  0.9717  0.1942
100340 159.8  1  0.0000  0.1392
100340 159.8  2  0.0006 -0.4266
100340 159.8  3  0.0022 -0.6245
100340 159.8  4  0.0046 -0.7240
100340 159.8  5  0.0074 -0.6934
100340 159.8  6  0.0105 -0.7322
100340 159.8  7  0.0137 -0.6753
100340 159.8  8  0.0172 -0.6543
100340 159.8  9  0.0208 -0.6288
100340 159.8 10  0.0282 -0.5466
100340 159.8 11  0.0358 -0.5125
100340 159.8 12  0.0435 -0.4572
100340 159.8 13  0.0555 -0.4180
100340 159.8 14  0.0674 -0.3861
100340 159.8 15  0.0876 -0.3159
100340 159.8 16  0.1079 -0.2728
100340 159.8 17  0.1284 -0.2475
100340 159.8 18  0.1489 -0.2479
100340 159.8 19  0.1901 -0.2605
100340 159.8 20  0.2315 -0.2975
100340 159.8 21  0.2728 -0.3800
100340 159.8 22  0.3145 -0.3384
100340 159.8 23  0.3561 -0.3230
100340 159.8 24  0.3978 -0.3898
100340 159.8 25  0.4394 -0.4197
100340 159.8 26  0.4811 -0.4758
100340 159.8 27  0.5228 -0.4203
100340 159.8 28  0.5644 -0.3921
100340 159.8 29  0.6061 -0.3684
100340 159.8 30  0.6478 -0.3406
100340 159.8 31  0.6894 -0.3002
100340 159.8 32  0.7309 -0.2894
100340 159.8 33  0.7725 -0.2800
100340 159.8 34  0.8139 -0.2090
100340 159.8 35  0.8346 -0.1786
100340 159.8 36  0.8552 -0.1512
100340 159.8 37  0.8758 -0.1183
100340 159.8 38  0.9166 -0.0469
100340 159.8 39  0.9365  0.0120
100340 159.8 40  0.9544  0.0807
100340 159.8 41  0.9717  0.1955
100341 162.4  1  0.0000  0.1457
100341 162.4  2  0.0006 -0.4261
100341 162.4  3  0.0022 -0.6052
100341 162.4  4  0.0046 -0.7209
100341 162.4  5  0.0074 -0.6904
100341 162.4  6  0.0105 -0.7291
100341 162.4  7  0.0137 -0.6766
100341 162.4  8  0.0172 -0.6522
100341 162.4  9  0.0208 -0.6203
100341 162.4 10  0.0282 -0.5368
100341 162.4 11  0.0358 -0.4945
100341 162.4 12  0.0435 -0.4450
100341 162.4 13  0.0555 -0.4057
100341 162.4 14  0.0674 -0.3704
100341 162.4 15  0.0876 -0.3028
100341 162.4 16  0.1079 -0.2725
100341 162.4 17  0.1284 -0.2478
100341 162.4 18  0.1489 -0.2345
100341 162.4 19  0.1901 -0.2232
100341 162.4 20  0.2315 -0.2284
100341 162.4 21  0.2728 -0.2077
100341 162.4 22  0.3145 -0.1342
100341 162.4 23  0.3561 -0.1524
100341 162.4 24  0.3978 -0.2205
100341 162.4 25  0.4394 -0.3052
100341 162.4 26  0.4811 -0.4056
100341 162.4 27  0.5228 -0.3919
100341 162.4 28  0.5644 -0.3955
100341 162.4 29  0.6061 -0.3682
100341 162.4 30  0.6478 -0.3488
100341 162.4 31  0.6894 -0.3168
100341 162.4 32  0.7309 -0.3065
100341 162.4 33  0.7725 -0.2968
100341 162.4 34  0.8139 -0.2274
100341 162.4 35  0.8346 -0.1968
100341 162.4 36  0.8552 -0.1657
100341 162.4 37  0.8758 -0.1384
100341 162.4 38  0.9166 -0.0468
100341 162.4 39  0.9365 -0.0030
100341 162.4 40  0.9544  0.0851
100341 162.4 41  0.9717  0.2003
100342 165.0  1  0.0000  0.1466
100342 165.0  2  0.0006 -0.4321
100342 165.0  3  0.0022 -0.6069
100342 165.0  4  0.0046 -0.7261
100342 165.0  5  0.0074 -0.6948
100342 165.0  6  0.0105 -0.7257
100342 165.0  7  0.0137 -0.6728
100342 165.0  8  0.0172 -0.6414
100342 165.0  9  0.0208 -0.6118
100342 165.0 10  0.0282 -0.5259
100342 165.0 11  0.0358 -0.4872
100342 165.0 12  0.0435 -0.4343
100342 165.0 13  0.0555 -0.3875
100342 165.0 14  0.0674 -0.3538
100342 165.0 15  0.0876 -0.2845
100342 165.0 16  0.1079 -0.2458
100342 165.0 17  0.1284 -0.2313
100342 165.0 18  0.1489 -0.2136
100342 165.0 19  0.1901 -0.1741
100342 165.0 20  0.2315 -0.1362
100342 165.0 21  0.2728 -0.0876
100342 165.0 22  0.3145 -0.0372
100342 165.0 23  0.3561 -0.0538
100342 165.0 24  0.3978 -0.1104
100342 165.0 25  0.4394 -0.1905
100342 165.0 26  0.4811 -0.3066
100342 165.0 27  0.5228 -0.3041
100342 165.0 28  0.5644 -0.3377
100342 165.0 29  0.6061 -0.3307
100342 165.0 30  0.6478 -0.3190
100342 165.0 31  0.6894 -0.3014
100342 165.0 32  0.7309 -0.2977
100342 165.0 33  0.7725 -0.2997
100342 165.0 34  0.8139 -0.2242
100342 165.0 35  0.8346 -0.1964
100342 165.0 36  0.8552 -0.1763
100342 165.0 37  0.8758 -0.1376
100342 165.0 38  0.9166 -0.0694
100342 165.0 39  0.9365 -0.0183
100342 165.0 40  0.9544  0.0755
100342 165.0 41  0.9717  0.2053
100343 167.4  1  0.0000  0.1466
100343 167.4  2  0.0006 -0.4301
100343 167.4  3  0.0022 -0.6111
100343 167.4  4  0.0046 -0.7188
100343 167.4  5  0.0074 -0.6830
100343 167.4  6  0.0105 -0.7209
100343 167.4  7  0.0137 -0.6659
100343 167.4  8  0.0172 -0.6322
100343 167.4  9  0.0208 -0.6013
100343 167.4 10  0.0282 -0.5182
100343 167.4 11  0.0358 -0.4797
100343 167.4 12  0.0435 -0.4241
100343 167.4 13  0.0555 -0.3768
100343 167.4 14  0.0674 -0.3458
100343 167.4 15  0.0876 -0.2685
100343 167.4 16  0.1079 -0.2323
100343 167.4 17  0.1284 -0.2118
100343 167.4 18  0.1489 -0.2017
100343 167.4 19  0.1901 -0.1408
100343 167.4 20  0.2315 -0.0807
100343 167.4 21  0.2728 -0.0400
100343 167.4 22  0.3145 -0.0184
100343 167.4 23  0.3561 -0.0272
100343 167.4 24  0.3978 -0.0672
100343 167.4 25  0.4394 -0.1217
100343 167.4 26  0.4811 -0.2248
100343 167.4 27  0.5228 -0.2330
100343 167.4 28  0.5644 -0.2675
100343 167.4 29  0.6061 -0.2820
100343 167.4 30  0.6478 -0.2875
100343 167.4 31  0.6894 -0.2674
100343 167.4 32  0.7309 -0.2713
100343 167.4 33  0.7725 -0.2795
100343 167.4 34  0.8139 -0.2137
100343 167.4 35  0.8346 -0.1935
100343 167.4 36  0.8552 -0.1712
100343 167.4 37  0.8758 -0.1628
100343 167.4 38  0.9166 -0.0811
100343 167.4 39  0.9365 -0.0329
100343 167.4 40  0.9544  0.0649
100343 167.4 41  0.9717  0.2017
100344 170.0  1  0.0000  0.1487
100344 170.0  2  0.0006 -0.4333
100344 170.0  3  0.0022 -0.6046
100344 170.0  4  0.0046 -0.7301
100344 170.0  5  0.0074 -0.6969
100344 170.0  6  0.0105 -0.7221
100344 170.0  7  0.0137 -0.6667
100344 170.0  8  0.0172 -0.6317
100344 170.0  9  0.0208 -0.5962
100344 170.0 10  0.0282 -0.5186
100344 170.0 11  0.0358 -0.4651
100344 170.0 12  0.0435 -0.4196
100344 170.0 13  0.0555 -0.3775
100344 170.0 14  0.0674 -0.3331
100344 170.0 15  0.0876 -0.2624
100344 170.0 16  0.1079 -0.2180
100344 170.0 17  0.1284 -0.1877
100344 170.0 18  0.1489 -0.1683
100344 170.0 19  0.1901 -0.1202
100344 170.0 20  0.2315 -0.0652
100344 170.0 21  0.2728 -0.0333
100344 170.0 22  0.3145 -0.0176
100344 170.0 23  0.3561 -0.0157
100344 170.0 24  0.3978 -0.0443
100344 170.0 25  0.4394 -0.0839
100344 170.0 26  0.4811 -0.1696
100344 170.0 27  0.5228 -0.1753
100344 170.0 28  0.5644 -0.2077
100344 170.0 29  0.6061 -0.2211
100344 170.0 30  0.6478 -0.2329
100344 170.0 31  0.6894 -0.2239
100344 170.0 32  0.7309 -0.2287
100344 170.0 33  0.7725 -0.2631
100344 170.0 34  0.8139 -0.1869
100344 170.0 35  0.8346 -0.1836
100344 170.0 36  0.8552 -0.1683
100344 170.0 37  0.8758 -0.1528
100344 170.0 38  0.9166 -0.0900
100344 170.0 39  0.9365 -0.0432
100344 170.0 40  0.9544  0.0595
100344 170.0 41  0.9717  0.2080
100345 172.4  1  0.0000  0.1430
100345 172.4  2  0.0006 -0.4365
100345 172.4  3  0.0022 -0.6049
100345 172.4  4  0.0046 -0.7312
100345 172.4  5  0.0074 -0.6981
100345 172.4  6  0.0105 -0.7165
100345 172.4  7  0.0137 -0.6647
100345 172.4  8  0.0172 -0.6296
100345 172.4  9  0.0208 -0.5906
100345 172.4 10  0.0282 -0.5095
100345 172.4 11  0.0358 -0.4638
100345 172.4 12  0.0435 -0.4084
100345 172.4 13  0.0555 -0.3649
100345 172.4 14  0.0674 -0.3251
100345 172.4 15  0.0876 -0.2541
100345 172.4 16  0.1079 -0.2106
100345 172.4 17  0.1284 -0.1771
100345 172.4 18  0.1489 -0.1505
100345 172.4 19  0.1901 -0.0897
100345 172.4 20  0.2315 -0.0513
100345 172.4 21  0.2728 -0.0332
100345 172.4 22  0.3145 -0.0133
100345 172.4 23  0.3561 -0.0168
100345 172.4 24  0.3978 -0.0301
100345 172.4 25  0.4394 -0.0656
100345 172.4 26  0.4811 -0.1330
100345 172.4 27  0.5228 -0.1368
100345 172.4 28  0.5644 -0.1724
100345 172.4 29  0.6061 -0.1749
100345 172.4 30  0.6478 -0.1878
100345 172.4 31  0.6894 -0.1769
100345 172.4 32  0.7309 -0.2024
100345 172.4 33  0.7725 -0.2175
100345 172.4 34  0.8139 -0.1720
100345 172.4 35  0.8346 -0.1567
100345 172.4 36  0.8552 -0.1546
100345 172.4 37  0.8758 -0.1350
100345 172.4 38  0.9166 -0.0808
100345 172.4 39  0.9365 -0.0583
100345 172.4 40  0.9544  0.0569
100345 172.4 41  0.9717  0.2028
100346 175.0  1  0.0000  0.1418
100346 175.0  2  0.0006 -0.4365
100346 175.0  3  0.0022 -0.6101
100346 175.0  4  0.0046 -0.7242
100346 175.0  5  0.0074 -0.6933
100346 175.0  6  0.0105 -0.7118
100346 175.0  7  0.0137 -0.6620
100346 175.0  8  0.0172 -0.6256
100346 175.0  9  0.0208 -0.5898
100346 175.0 10  0.0282 -0.5049
100346 175.0 11  0.0358 -0.4608
100346 175.0 12  0.0435 -0.4004
100346 175.0 13  0.0555 -0.3577
100346 175.0 14  0.0674 -0.3222
100346 175.0 15  0.0876 -0.2459
100346 175.0 16  0.1079 -0.2052
100346 175.0 17  0.1284 -0.1696
100346 175.0 18  0.1489 -0.1405
100346 175.0 19  0.1901 -0.0763
100346 175.0 20  0.2315 -0.0463
100346 175.0 21  0.2728 -0.0232
100346 175.0 22  0.3145 -0.0152
100346 175.0 23  0.3561 -0.0129
100346 175.0 24  0.3978 -0.0196
100346 175.0 25  0.4394 -0.0511
100346 175.0 26  0.4811 -0.1100
100346 175.0 27  0.5228 -0.1059
100346 175.0 28  0.5644 -0.1350
100346 175.0 29  0.6061 -0.1344
100346 175.0 30  0.6478 -0.1501
100346 175.0 31  0.6894 -0.1422
100346 175.0 32  0.7309 -0.1620
100346 175.0 33  0.7725 -0.1876
100346 175.0 34  0.8139 -0.1372
100346 175.0 35  0.8346 -0.1394
100346 175.0 36  0.8552 -0.1351
100346 175.0 37  0.8758 -0.1311
100346 175.0 38  0.9166 -0.0868
100346 175.0 39  0.9365 -0.0607
100346 175.0 40  0.9544  0.0482
100346 175.0 41  0.9717  0.2098
100347 177.3  1  0.0000  0.1353
100347 177.3  2  0.0006 -0.4372
100347 177.4  3  0.0022 -0.6150
100347 177.3  4  0.0046 -0.7326
100347 177.4  5  0.0074 -0.6985
100347 177.4  6  0.0105 -0.7203
100347 177.4  7  0.0137 -0.6562
100347 177.4  8  0.0172 -0.6169
100347 177.4  9  0.0208 -0.5856
100347 177.4 10  0.0282 -0.5067
100347 177.4 11  0.0358 -0.4579
100347 177.4 12  0.0435 -0.4081
100347 177.4 13  0.0555 -0.3608
100347 177.4 14  0.0674 -0.3138
100347 177.4 15  0.0876 -0.2426
100347 177.3 16  0.1079 -0.1971
100347 177.4 17  0.1284 -0.1539
100347 177.4 18  0.1489 -0.1264
100347 177.4 19  0.1901 -0.0709
100347 177.4 20  0.2315 -0.0409
100347 177.4 21  0.2728 -0.0244
100347 177.3 22  0.3145 -0.0074
100347 177.3 23  0.3561 -0.0029
100347 177.3 24  0.3978 -0.0194
100347 177.4 25  0.4394 -0.0420
100347 177.4 26  0.4811 -0.0970
100347 177.4 27  0.5228 -0.0897
100347 177.3 28  0.5644 -0.1107
100347 177.4 29  0.6061 -0.1155
100347 177.4 30  0.6478 -0.1264
100347 177.4 31  0.6894 -0.1218
100347 177.4 32  0.7309 -0.1383
100347 177.4 33  0.7725 -0.1655
100347 177.4 34  0.8139 -0.1247
100347 177.3 35  0.8346 -0.1253
100347 177.4 36  0.8552 -0.1169
100347 177.3 37  0.8758 -0.1290
100347 177.4 38  0.9166 -0.0825
100347 177.4 39  0.9365 -0.0633
100347 177.4 40  0.9544  0.0456
100347 177.4 41  0.9717  0.2144
100348 179.9  1  0.0000  0.1424
100348 179.9  2  0.0006 -0.4449
100348 179.9  3  0.0022 -0.6152
100348 179.9  4  0.0046 -0.7255
100348 179.9  5  0.0074 -0.6984
100348 179.9  6  0.0105 -0.7132
100348 179.9  7  0.0137 -0.6576
100348 179.9  8  0.0172 -0.6191
100348 179.9  9  0.0208 -0.5838
100348 179.9 10  0.0282 -0.5013
100348 179.9 11  0.0358 -0.4526
100348 179.9 12  0.0435 -0.4003
100348 179.9 13  0.0555 -0.3558
100348 179.9 14  0.0674 -0.3136
100348 179.9 15  0.0876 -0.2369
100348 179.9 16  0.1079 -0.1884
100348 179.9 17  0.1284 -0.1544
100348 179.9 18  0.1489 -0.1226
100348 179.9 19  0.1901 -0.0637
100348 179.9 20  0.2315 -0.0443
100348 179.9 21  0.2728 -0.0230
100348 179.9 22  0.3145 -0.0068
100348 179.9 23  0.3561 -0.0093
100348 179.9 24  0.3978 -0.0140
100348 179.9 25  0.4394 -0.0370
100348 179.9 26  0.4811 -0.0913
100348 179.9 27  0.5228 -0.0847
100348 179.9 28  0.5644 -0.1036
100348 179.9 29  0.6061 -0.1014
100348 179.9 30  0.6478 -0.1165
100348 179.9 31  0.6894 -0.1125
100348 179.9 32  0.7309 -0.1300
100348 179.9 33  0.7725 -0.1624
100348 179.9 34  0.8139 -0.1059
100348 179.9 35  0.8346 -0.1075
100348 179.9 36  0.8552 -0.1135
100348 179.9 37  0.8758 -0.1139
100348 179.9 38  0.9166 -0.0747
100348 179.9 39  0.9365 -0.0622
100348 179.9 40  0.9544  0.0372
100348 179.9 41  0.9717  0.2220
100349 182.3  1  0.0000  0.1390
100349 182.3  2  0.0006 -0.4423
100349 182.3  3  0.0022 -0.6149
100349 182.3  4  0.0046 -0.7266
100349 182.3  5  0.0074 -0.6939
100349 182.3  6  0.0105 -0.7216
100349 182.3  7  0.0137 -0.6614
100349 182.3  8  0.0172 -0.6241
100349 182.3  9  0.0208 -0.5812
100349 182.3 10  0.0282 -0.5004
100349 182.3 11  0.0358 -0.4577
100349 182.3 12  0.0435 -0.4031
100349 182.3 13  0.0555 -0.3544
100349 182.3 14  0.0674 -0.3164
100349 182.3 15  0.0876 -0.2413
100349 182.3 16  0.1079 -0.1925
100349 182.3 17  0.1284 -0.1570
100349 182.3 18  0.1489 -0.1282
100349 182.3 19  0.1901 -0.0709
100349 182.3 20  0.2315 -0.0383
100349 182.3 21  0.2728 -0.0233
100349 182.3 22  0.3145 -0.0081
100349 182.3 23  0.3561 -0.0025
100349 182.3 24  0.3978 -0.0128
100349 182.3 25  0.4394 -0.0428
100349 182.3 26  0.4811 -0.0970
100349 182.3 27  0.5228 -0.0906
100349 182.3 28  0.5644 -0.1111
100349 182.3 29  0.6061 -0.1064
100349 182.3 30  0.6478 -0.1234
100349 182.3 31  0.6894 -0.1199
100349 182.3 32  0.7309 -0.1399
100349 182.3 33  0.7725 -0.1722
100349 182.3 34  0.8139 -0.1097
100349 182.3 35  0.8346 -0.1224
100349 182.3 36  0.8552 -0.1166
100349 182.3 37  0.8758 -0.1270
100349 182.3 38  0.9166 -0.0901
100349 182.3 39  0.9365 -0.0655
100349 182.3 40  0.9544  0.0382
100349 182.3 41  0.9717  0.2234
