# CP-NWG,  ALPHA= 29.7 DEG., RE= 6.5 MIO.
# 
# NOMENCLATURE:
# ALPHA     MODEL INCIDENCE
# RE        REYNOLDS NUMBER BASED ON MODEL LENGTH
# DPN       DATA POINT NUMBER
# PHI       CIRCUMFERENTIAL MODEL ANGLE
# I         NUMBER OF PRESSURE TAP
# X0/L      X-LOCATION OF PRESSURE TAP
# CP        PRESSURE COEFFICIENT
# 
# DPN    PHI  I   X0/L     CP
200450 170.4 40  0.9367  0.0642
200450 170.4 41  0.9542  0.1540
200450 170.4 42  0.9717  0.2220
200451 172.0  1  0.0000  0.1251
200451 172.0  2  0.0006 -0.3012
200451 172.0  3  0.0022 -0.5670
200451 172.0  4  0.0046 -0.6832
200451 172.0  5  0.0074 -0.6748
200451 172.0  6  0.0105 -0.6322
200451 172.0  7  0.0137 -0.6248
200451 172.0  8  0.0172 -0.5871
200451 172.0  9  0.0208 -0.5483
200451 172.0 10  0.0282 -0.4902
200451 172.0 11  0.0358 -0.4301
200451 172.0 12  0.0435 -0.3815
200451 172.0 13  0.0555 -0.3262
200451 172.0 14  0.0674 -0.2836
200451 172.0 15  0.0876 -0.1939
200451 172.0 16  0.1079 -0.1621
200451 172.0 17  0.1284 -0.1383
200451 172.0 18  0.1489 -0.1220
200451 172.0 19  0.1901 -0.0869
200451 172.0 20  0.2315 -0.0670
200451 172.0 21  0.2728 -0.0608
200451 172.0 22  0.3145 -0.0543
200451 172.0 23  0.3561 -0.0475
200451 172.0 24  0.3978 -0.0330
200451 172.0 25  0.4396  0.0251
200451 172.0 26  0.4812  0.0237
200451 172.0 27  0.5229 -0.0199
200451 172.0 28  0.5646 -0.0610
200451 172.0 29  0.6062 -0.1022
200451 172.0 30  0.6479 -0.1443
200451 172.0 31  0.6892 -0.1761
200451 172.0 32  0.7308 -0.1690
200451 172.0 33  0.7725 -0.1407
200451 172.0 34  0.8137 -0.1156
200451 172.0 35  0.8346 -0.1121
200451 172.0 36  0.8554 -0.0910
200451 172.0 37  0.8758 -0.0647
200451 172.0 38  0.8962 -0.0460
200451 172.0 39  0.9167 -0.0081
200451 172.0 40  0.9367  0.0587
200451 172.0 41  0.9542  0.1595
200451 172.0 42  0.9717  0.2209
200452 174.0  1  0.0000  0.1256
200452 174.0  2  0.0006 -0.3035
200452 174.0  3  0.0022 -0.5652
200452 174.0  4  0.0046 -0.6816
200452 174.0  5  0.0074 -0.6841
200452 174.0  6  0.0105 -0.6378
200452 174.0  7  0.0137 -0.6251
200452 174.0  8  0.0172 -0.5870
200452 174.0  9  0.0208 -0.5495
200452 174.0 10  0.0282 -0.4883
200452 174.0 11  0.0358 -0.4297
200452 174.0 12  0.0435 -0.3761
200452 174.0 13  0.0555 -0.3240
200452 174.0 14  0.0674 -0.2850
200452 174.0 15  0.0876 -0.1904
200452 174.0 16  0.1079 -0.1576
200452 174.0 17  0.1284 -0.1346
200452 174.0 18  0.1489 -0.1146
200452 174.0 19  0.1901 -0.0766
200452 174.0 20  0.2315 -0.0521
200452 174.0 21  0.2728 -0.0426
200452 174.0 22  0.3145 -0.0379
200452 174.0 23  0.3561 -0.0198
200452 174.0 24  0.3978  0.0022
200452 174.0 25  0.4396  0.0415
200452 174.0 26  0.4812  0.0330
200452 174.0 27  0.5229 -0.0071
200452 174.0 28  0.5646 -0.0437
200452 174.0 29  0.6062 -0.0854
200452 174.0 30  0.6479 -0.1301
200452 174.0 31  0.6892 -0.1592
200452 174.0 32  0.7308 -0.1504
200452 174.0 33  0.7725 -0.1331
200452 174.0 34  0.8137 -0.1102
200452 174.0 35  0.8346 -0.1005
200452 174.0 36  0.8554 -0.0917
200452 174.0 37  0.8758 -0.0675
200452 174.0 38  0.8962 -0.0555
200452 174.0 39  0.9167 -0.0116
200452 174.0 40  0.9367  0.0599
200452 174.0 41  0.9542  0.1610
200452 174.0 42  0.9717  0.2244
200453 176.0  1  0.0000  0.1218
200453 176.0  2  0.0006 -0.3051
200453 176.0  3  0.0022 -0.5702
200453 176.0  4  0.0046 -0.6794
200453 176.0  5  0.0074 -0.6827
200453 176.0  6  0.0105 -0.6307
200453 176.0  7  0.0137 -0.6222
200453 176.0  8  0.0172 -0.5837
200453 176.0  9  0.0208 -0.5465
200453 176.0 10  0.0282 -0.4827
200453 176.0 11  0.0358 -0.4268
200453 176.0 12  0.0435 -0.3759
200453 176.0 13  0.0555 -0.3198
200453 176.0 14  0.0674 -0.2800
200453 176.0 15  0.0876 -0.1833
200453 176.0 16  0.1079 -0.1507
200453 176.0 17  0.1284 -0.1272
200453 176.0 18  0.1489 -0.1065
200453 176.0 19  0.1901 -0.0653
200453 176.0 20  0.2315 -0.0405
200453 176.0 21  0.2728 -0.0279
200453 176.0 22  0.3145 -0.0172
200453 176.0 23  0.3561  0.0036
200453 176.0 24  0.3978  0.0264
200453 176.0 25  0.4396  0.0584
200453 176.0 26  0.4812  0.0392
200453 176.0 27  0.5229  0.0042
200453 176.0 28  0.5646 -0.0295
200453 176.0 29  0.6062 -0.0667
200453 176.0 30  0.6479 -0.1091
200453 176.0 31  0.6892 -0.1429
200453 176.0 32  0.7308 -0.1364
200453 176.0 33  0.7725 -0.1204
200453 176.0 34  0.8137 -0.1006
200453 176.0 35  0.8346 -0.0962
200453 176.0 36  0.8554 -0.0820
200453 176.0 37  0.8758 -0.0678
200453 176.0 38  0.8962 -0.0494
200453 176.0 39  0.9167 -0.0117
200453 176.0 40  0.9367  0.0566
200453 176.0 41  0.9542  0.1600
200453 176.0 42  0.9717  0.2271
200454 178.0  1  0.0000  0.1225
200454 178.0  2  0.0006 -0.3108
200454 178.0  3  0.0022 -0.5710
200454 178.0  4  0.0046 -0.6795
200454 178.0  5  0.0074 -0.6862
200454 178.0  6  0.0105 -0.6336
200454 178.0  7  0.0137 -0.6225
200454 178.0  8  0.0172 -0.5853
200454 178.0  9  0.0208 -0.5453
200454 178.0 10  0.0282 -0.4816
200454 178.0 11  0.0358 -0.4244
200454 178.0 12  0.0435 -0.3741
200454 178.0 13  0.0555 -0.3195
200454 178.0 14  0.0674 -0.2790
200454 178.0 15  0.0876 -0.1807
200454 178.0 16  0.1079 -0.1469
200454 178.0 17  0.1284 -0.1233
200454 178.0 18  0.1489 -0.1046
200454 178.0 19  0.1901 -0.0638
200454 178.0 20  0.2315 -0.0387
200454 178.0 21  0.2728 -0.0237
200454 178.0 22  0.3145 -0.0100
200454 178.0 23  0.3561  0.0110
200454 178.0 24  0.3978  0.0368
200454 178.0 25  0.4396  0.0614
200454 178.0 26  0.4812  0.0425
200454 178.0 27  0.5229  0.0078
200454 178.0 28  0.5646 -0.0239
200454 178.0 29  0.6062 -0.0605
200454 178.0 30  0.6479 -0.1028
200454 178.0 31  0.6892 -0.1337
200454 178.0 32  0.7308 -0.1303
200454 178.0 33  0.7725 -0.1133
200454 178.0 34  0.8137 -0.0965
200454 178.0 35  0.8346 -0.0975
200454 178.0 36  0.8554 -0.0803
200454 178.0 37  0.8758 -0.0643
200454 178.0 38  0.8962 -0.0471
200454 178.0 39  0.9167 -0.0124
200454 178.0 40  0.9367  0.0559
200454 178.0 41  0.9542  0.1625
200454 178.0 42  0.9717  0.2290
200455 180.0  1  0.0000  0.1202
200455 180.0  2  0.0006 -0.3056
200455 180.0  3  0.0022 -0.5667
200455 180.0  4  0.0046 -0.6860
200455 180.0  5  0.0074 -0.6824
200455 180.0  6  0.0105 -0.6310
200455 180.0  7  0.0137 -0.6249
200455 180.0  8  0.0172 -0.5826
200455 180.0  9  0.0208 -0.5442
200455 180.0 10  0.0282 -0.4816
200455 180.0 11  0.0358 -0.4246
200455 180.0 12  0.0435 -0.3738
200455 180.0 13  0.0555 -0.3195
200455 180.0 14  0.0674 -0.2785
200455 180.0 15  0.0876 -0.1793
200455 180.0 16  0.1079 -0.1473
200455 180.0 17  0.1284 -0.1228
200455 180.0 18  0.1489 -0.1030
200455 180.0 19  0.1901 -0.0628
200455 180.0 20  0.2315 -0.0400
200455 180.0 21  0.2728 -0.0236
200455 180.0 22  0.3145 -0.0103
200455 180.0 23  0.3561  0.0100
200455 180.0 24  0.3978  0.0400
200455 180.0 25  0.4396  0.0619
200455 180.0 26  0.4812  0.0410
200455 180.0 27  0.5229  0.0083
200455 180.0 28  0.5646 -0.0217
200455 180.0 29  0.6062 -0.0588
200455 180.0 30  0.6479 -0.0977
200455 180.0 31  0.6892 -0.1320
200455 180.0 32  0.7308 -0.1283
200455 180.0 33  0.7725 -0.1119
200455 180.0 34  0.8137 -0.0964
200455 180.0 35  0.8346 -0.0955
200455 180.0 36  0.8554 -0.0810
200455 180.0 37  0.8758 -0.0638
200455 180.0 38  0.8962 -0.0467
200455 180.0 39  0.9167 -0.0155
200455 180.0 40  0.9367  0.0586
200455 180.0 41  0.9542  0.1609
200455 180.0 42  0.9717  0.2288
200456 182.0  1  0.0000  0.1220
200456 182.0  2  0.0006 -0.3114
200456 182.0  3  0.0022 -0.5646
200456 182.0  4  0.0046 -0.6789
200456 182.0  5  0.0074 -0.6800
200456 182.0  6  0.0105 -0.6308
200456 182.0  7  0.0137 -0.6223
200456 182.0  8  0.0172 -0.5831
200456 182.0  9  0.0208 -0.5470
200456 182.0 10  0.0282 -0.4828
200456 182.0 11  0.0358 -0.4259
200456 182.0 12  0.0435 -0.3767
200456 182.0 13  0.0555 -0.3213
200456 182.0 14  0.0674 -0.2805
200456 182.0 15  0.0876 -0.1817
200456 182.0 16  0.1079 -0.1477
200456 182.0 17  0.1284 -0.1270
200456 182.0 18  0.1489 -0.1041
200456 182.0 19  0.1901 -0.0683
200456 182.0 20  0.2315 -0.0421
200456 182.0 21  0.2728 -0.0261
200456 182.0 22  0.3145 -0.0147
200456 182.0 23  0.3561  0.0041
200456 182.0 24  0.3978  0.0337
200456 182.0 25  0.4396  0.0609
200456 182.0 26  0.4812  0.0393
200456 182.0 27  0.5229  0.0062
200456 182.0 28  0.5646 -0.0272
200456 182.0 29  0.6062 -0.0648
200456 182.0 30  0.6479 -0.1063
200456 182.0 31  0.6892 -0.1361
200456 182.0 32  0.7308 -0.1331
200456 182.0 33  0.7725 -0.1163
200456 182.0 34  0.8137 -0.1022
200456 182.0 35  0.8346 -0.0970
200456 182.0 36  0.8554 -0.0818
200456 182.0 37  0.8758 -0.0640
200456 182.0 38  0.8962 -0.0448
200456 182.0 39  0.9167 -0.0092
200456 182.0 40  0.9367  0.0609
200456 182.0 41  0.9542  0.1616
200456 182.0 42  0.9717  0.2286
200457 184.0  1  0.0000  0.1131
200457 184.0  2  0.0006 -0.3083
200457 184.0  3  0.0022 -0.5566
200457 184.0  4  0.0046 -0.6816
200457 184.0  5  0.0074 -0.6797
200457 184.0  6  0.0105 -0.6327
200457 184.0  7  0.0137 -0.6221
200457 184.0  8  0.0172 -0.5860
200457 184.0  9  0.0208 -0.5496
200457 184.0 10  0.0282 -0.4852
200457 184.0 11  0.0358 -0.4276
200457 184.0 12  0.0435 -0.3784
200457 184.0 13  0.0555 -0.3256
200457 184.0 14  0.0674 -0.2829
200457 184.0 15  0.0876 -0.1848
200457 184.0 16  0.1079 -0.1530
200457 184.0 17  0.1284 -0.1294
200457 184.0 18  0.1489 -0.1120
200457 184.0 19  0.1901 -0.0748
200457 184.0 20  0.2315 -0.0505
200457 184.0 21  0.2728 -0.0403
200457 184.0 22  0.3145 -0.0296
200457 184.0 23  0.3561 -0.0149
200457 184.0 24  0.3978  0.0147
200457 184.0 25  0.4396  0.0535
200457 184.0 26  0.4812  0.0298
200457 184.0 27  0.5229 -0.0016
200457 184.0 28  0.5646 -0.0393
200457 184.0 29  0.6062 -0.0793
200457 184.0 30  0.6479 -0.1227
200457 184.0 31  0.6892 -0.1537
200457 184.0 32  0.7308 -0.1462
200457 184.0 33  0.7725 -0.1280
200457 184.0 34  0.8137 -0.1119
200457 184.0 35  0.8346 -0.1049
200457 184.0 36  0.8554 -0.0820
200457 184.0 37  0.8758 -0.0639
200457 184.0 38  0.8962 -0.0483
200457 184.0 39  0.9167 -0.0125
200457 184.0 40  0.9367  0.0660
200457 184.0 41  0.9542  0.1642
200457 184.0 42  0.9717  0.2272
